Baker Roofing Company,2016-03-31 00:00:00.0,2016-07-31 00:00:00.0,30000.0000,0,0,0.0000,2016-03-31 10:27:33.547,2016-04-04 00:00:00.0,,0.0000,0.0000,2,0,,31,,2,11,008-Cancelled/No Selection,4,Closed,0
Edwards Construction,2016-03-31 00:00:00.0,2016-06-30 00:00:00.0,5000.0000,0,0,0.0000,2016-03-30 15:06:41.347,2016-04-05 00:00:00.0,,0.0000,0.0000,1,0,Orlando,13,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Tharp Plumbing,2016-03-30 00:00:00.0,2017-01-31 00:00:00.0,5000.0000,0,100,0.0000,2016-03-30 14:34:07.577,2016-04-01 00:00:00.0,,0.0000,0.0000,1,0,Orlando,13,,2,12481,003-Demo Complete/Evaluating,1,Open,0
KDC Real Estate,,2016-05-30 00:00:00.0,6000.0000,0,0,0.0000,2016-03-30 14:17:59.72,,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Veatch & Mason,2016-03-30 00:00:00.0,2016-04-29 00:00:00.0,4000.0000,0,0,0.0000,2016-03-30 11:46:46.073,,,0.0000,0.0000,2,0,Delaware,39,,2,12,09-No Go - not qualified,4,Closed,0
BRACE Industrial Group,2016-03-30 00:00:00.0,2016-05-31 00:00:00.0,26200.0000,0,100,0.0000,2016-03-30 09:59:01.333,2016-04-06 00:00:00.0,,0.0000,0.0000,2,0,Houston,48,,2,9,007-Closed Lost,3,Closed/Lost,0
"Construction Testing & Engineering, Inc.",2016-05-31 00:00:00.0,2016-05-31 00:00:00.0,9800.0000,0,100,0.0000,2016-03-29 11:56:12.887,2016-04-04 00:00:00.0,2016-04-27 00:00:00.0,0.0000,0.0000,1,0,Escondido,8,,2,12483,005-Contract Out For Signature,5,Pending,0
Quandel Enterprises,2016-03-30 00:00:00.0,2016-06-30 00:00:00.0,18300.0000,80,100,0.0000,2016-03-29 11:13:33.95,2016-04-14 00:00:00.0,,0.0000,0.0000,1,0,Harrisburg,42,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Caddell Construction - Via Raymond Braswell,2016-04-12 00:00:00.0,2016-05-04 00:00:00.0,7320.0000,100,100,0.0000,2016-03-29 10:46:48.33,2016-04-13 00:00:00.0,,0.0000,0.0000,2,1,Montgomery,5,,2,7,006-Signed MSA,2,Closed/Won,0
OLC,2016-03-28 00:00:00.0,2016-05-30 00:00:00.0,4500.0000,0,0,0.0000,2016-03-28 18:38:49.773,,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Keast & Hood Co.,,,0.0000,0,0,0.0000,2016-03-28 13:48:31.353,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
Moffatt & Nichol,2016-03-25 00:00:00.0,2016-05-31 00:00:00.0,15000.0000,0,100,0.0000,2016-03-25 11:52:16.673,2016-04-04 00:00:00.0,,0.0000,0.0000,1,0,Long Beach,8,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Streib Company - Viewpoint Led,,2016-03-31 00:00:00.0,7560.0000,100,0,0.0000,2016-03-25 11:26:04.61,,,0.0000,0.0000,2,1,St. Louis,28,63126,2,7,006-Signed MSA,2,Closed/Won,0
Hogan Construction Group,2016-03-24 00:00:00.0,2016-05-31 00:00:00.0,5000.0000,0,100,0.0000,2016-03-24 12:16:39.14,2016-05-03 00:00:00.0,,0.0000,0.0000,1,0,,14,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Herzog Contracting Corp.,2016-03-24 00:00:00.0,2016-05-31 00:00:00.0,5000.0000,0,0,0.0000,2016-03-24 10:52:36.227,2016-03-30 00:00:00.0,2016-05-18 00:00:00.0,0.0000,0.0000,1,0,,28,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Tesco Solutions,2016-03-31 00:00:00.0,2016-03-25 00:00:00.0,1520.0000,100,0,0.0000,2016-03-24 10:43:07.1,,,0.0000,0.0000,2,0,Indianapolis,19,,2,7,006-Signed MSA,2,Closed/Won,0
"Conley Group, Inc.",2016-03-28 00:00:00.0,2016-06-01 00:00:00.0,5000.0000,0,100,0.0000,2016-03-24 10:39:36.27,2016-05-02 00:00:00.0,,0.0000,0.0000,1,0,Irving,48,,2,12481,003-Demo Complete/Evaluating,1,Open,0
OBrien Architects,2016-03-30 00:00:00.0,2016-05-31 00:00:00.0,0.0000,0,0,0.0000,2016-03-24 10:22:40.677,2016-03-31 00:00:00.0,,0.0000,0.0000,1,0,Dallas,48,,2,12481,003-Demo Complete/Evaluating,1,Open,0
JLG Architects Upsell,2016-04-01 00:00:00.0,2016-05-30 00:00:00.0,2340.0000,0,100,0.0000,2016-03-23 16:47:50.1,2016-04-14 00:00:00.0,,0.0000,0.0000,1,1,Fargo,32,58102,2,12483,005-Contract Out For Signature,5,Pending,0
Austin Commerical Upsell,,2016-03-29 00:00:00.0,540.0000,100,0,0.0000,2016-03-23 12:52:50.903,,,0.0000,0.0000,2,1,Dallas,48,75204,2,7,006-Signed MSA,2,Closed/Won,0
"Carlin Construction Co., LLC",,,0.0000,0,0,0.0000,2016-03-23 09:20:04.653,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
KAI Design Build,2016-04-05 00:00:00.0,,0.0000,0,0,0.0000,2016-03-22 17:45:26.657,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Studio Hive,2016-03-30 00:00:00.0,2016-05-31 00:00:00.0,5000.0000,0,100,0.0000,2016-03-22 17:22:49.693,2016-04-12 00:00:00.0,,0.0000,0.0000,1,0,,27,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Illinois Constructors Corporation,2016-03-29 00:00:00.0,2016-04-18 00:00:00.0,2840.0000,100,100,0.0000,2016-03-22 16:17:30.357,2016-04-18 00:00:00.0,,0.0000,0.0000,2,0,Elburn,18,,2,7,006-Signed MSA,2,Closed/Won,0
Precision Plumbing,2016-03-30 00:00:00.0,2016-05-31 00:00:00.0,4500.0000,0,100,0.0000,2016-03-22 11:14:47.757,2016-03-24 00:00:00.0,,0.0000,0.0000,2,0,Matthews,31,,2,11,008-Cancelled/No Selection,4,Closed,0
GHD,2016-04-05 00:00:00.0,2016-05-04 11:15:41.643,0.0000,0,100,0.0000,2016-03-21 17:27:42.053,,,0.0000,0.0000,2,0,,0,,2,9,007-Closed Lost,3,Closed/Lost,0
7gen Construction Upsell,,2016-04-30 00:00:00.0,1000.0000,0,100,0.0000,2016-03-21 16:00:47.977,,,0.0000,0.0000,2,0,Kalamazoo,26,49008-5603,2,11,008-Cancelled/No Selection,4,Closed,0
Charles C Brandt Construction,2016-03-30 00:00:00.0,2016-05-02 00:00:00.0,4160.0000,0,100,0.0000,2016-03-21 14:21:56.103,2016-04-04 00:00:00.0,,0.0000,0.0000,2,0,Indianapolis,19,,2,7,006-Signed MSA,2,Closed/Won,0
HOLT Architects PC,2016-03-29 00:00:00.0,,0.0000,0,0,0.0000,2016-03-21 11:15:44.883,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
"Hoskin Ryan Consultants, Inc.",2016-03-21 00:00:00.0,,10000.0000,0,0,0.0000,2016-03-21 09:12:40.697,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Sherwood Design Engineers - Re-Sell (Past Client),2016-03-30 00:00:00.0,2016-04-21 00:00:00.0,7220.0000,100,100,0.0000,2016-03-18 17:31:49.9,2016-01-12 00:00:00.0,,0.0000,0.0000,2,0,San Francisco,8,,2,7,006-Signed MSA,2,Closed/Won,0
David M. Schwarz Architects reduction,2016-03-30 00:00:00.0,2016-05-06 00:00:00.0,2160.0000,0,100,0.0000,2016-03-18 16:51:12.787,2016-04-05 00:00:00.0,,0.0000,0.0000,1,0,Washington,11,,2,12483,005-Contract Out For Signature,5,Pending,0
Pacific National Group,,,0.0000,0,0,0.0000,2016-03-18 15:21:51.04,,,0.0000,0.0000,1,0,Irwindale,8,,2,12484,009-Nurture,1,Open,0
Project Management Advisors,2016-03-30 00:00:00.0,2016-06-30 00:00:00.0,5000.0000,0,0,0.0000,2016-03-18 11:20:34.527,2016-03-21 00:00:00.0,,0.0000,0.0000,1,0,Chicago,18,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Starcon/Cianbro Upsell,2016-04-20 00:00:00.0,2016-05-30 00:00:00.0,1440.0000,0,100,0.0000,2016-03-18 01:36:13.893,2016-04-20 00:00:00.0,,0.0000,0.0000,1,0,LaPorte,48,,2,12483,005-Contract Out For Signature,5,Pending,0
LCD Construction,2016-03-22 00:00:00.0,2016-03-31 00:00:00.0,4840.0000,100,0,0.0000,2016-03-17 13:45:46.017,2016-03-24 00:00:00.0,,0.0000,0.0000,2,0,Beaverton,41,,2,7,006-Signed MSA,2,Closed/Won,0
Wilson Construction Upsell,2016-05-18 00:00:00.0,2016-05-30 00:00:00.0,1110.0000,0,100,0.0000,2016-03-16 16:54:54.847,2016-05-11 00:00:00.0,,0.0000,0.0000,1,1,Canby,41,97013,2,12483,005-Contract Out For Signature,5,Pending,0
Fisher Tank Company,2016-03-30 00:00:00.0,2016-05-31 00:00:00.0,12600.0000,0,0,0.0000,2016-03-16 16:21:15.473,2016-04-06 00:00:00.0,,0.0000,0.0000,1,0,Chester,42,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Synthesis Incorporated,,,0.0000,0,0,0.0000,2016-03-16 13:01:08.04,,,0.0000,0.0000,1,0,Indianapolis,19,,2,12479,001- New Opportunity,1,Open,0
Lavallee Brensinger Architects,2016-03-31 00:00:00.0,2016-05-31 00:00:00.0,7500.0000,0,0,0.0000,2016-03-16 11:54:11.793,2016-04-14 00:00:00.0,2016-04-22 00:00:00.0,0.0000,0.0000,1,0,Manchester,34,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Robert Allan Ltd.,2016-03-30 00:00:00.0,2016-09-30 00:00:00.0,4000.0000,0,100,0.0000,2016-03-14 16:17:02.75,2016-03-18 00:00:00.0,,0.0000,0.0000,1,0,Vancouver,56,,3,12481,003-Demo Complete/Evaluating,1,Open,0
"Terracon Consultants, Inc. - Columbus, Ohio office",2016-04-29 00:00:00.0,,5000.0000,0,100,0.0000,2016-03-14 11:12:43.063,2016-03-23 00:00:00.0,,0.0000,0.0000,1,0,Columbus,39,,2,12484,009-Nurture,1,Open,0
Fulcrum Construction,2016-04-30 00:00:00.0,,3800.0000,0,0,0.0000,2016-03-11 10:56:02.75,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
"J. Uno  and  Associates, Inc.",2016-03-10 00:00:00.0,2016-05-31 00:00:00.0,5800.0000,0,100,0.0000,2016-03-10 15:15:36.703,2016-04-01 00:00:00.0,,0.0000,0.0000,2,0,,15,,2,9,007-Closed Lost,3,Closed/Lost,0
"inici group, Inc.",,,0.0000,0,0,0.0000,2016-03-10 12:50:45.02,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
Poma Construction,2016-03-30 00:00:00.0,2016-04-29 00:00:00.0,3800.0000,0,100,0.0000,2016-03-10 12:07:39.973,2016-03-14 00:00:00.0,,0.0000,0.0000,2,0,Palm City,13,,2,9,007-Closed Lost,3,Closed/Lost,0
"Crimson Engineering Associates, Inc.",2016-03-30 00:00:00.0,2016-03-31 00:00:00.0,5700.0000,100,0,0.0000,2016-03-10 09:50:59.537,2016-03-22 00:00:00.0,,0.0000,0.0000,2,0,Lakewood,9,,2,7,006-Signed MSA,2,Closed/Won,0
"HydroGeoLogic, Inc.",2016-03-18 00:00:00.0,2016-05-31 00:00:00.0,10000.0000,0,0,0.0000,2016-03-10 09:12:26.08,2016-03-23 00:00:00.0,,0.0000,0.0000,1,0,,9,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Erland Construction Inc,2016-04-06 00:00:00.0,2016-05-31 00:00:00.0,4000.0000,0,0,0.0000,2016-03-09 16:52:03.9,2016-05-24 00:00:00.0,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Penn Environmental & Remediation,,,0.0000,0,0,0.0000,2016-03-09 13:12:13.027,,,0.0000,0.0000,1,0,Hatfield,42,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Mac Construction and Excavating,,,0.0000,0,0,0.0000,2016-03-09 09:43:01.427,,,0.0000,0.0000,1,0,New Albany,19,,2,12484,009-Nurture,1,Open,0
Hollister Construction Services,2016-03-11 00:00:00.0,2016-05-31 00:00:00.0,5000.0000,0,0,0.0000,2016-03-08 16:26:41.493,2016-03-18 00:00:00.0,,0.0000,0.0000,1,0,,35,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Buttcon Limited,2016-03-08 00:00:00.0,2016-03-23 00:00:00.0,3380.0000,100,0,0.0000,2016-03-08 16:21:35.99,2016-03-17 00:00:00.0,,0.0000,0.0000,2,0,Concord,59,L4K 5B8,3,7,006-Signed MSA,2,Closed/Won,0
Holabird & Root,,,0.0000,0,0,0.0000,2016-03-08 15:53:28.403,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
"Commercial Electronic Systems, Inc",,,0.0000,0,0,0.0000,2016-03-08 15:27:54.67,,,0.0000,0.0000,1,0,Joliet,18,,2,12479,001- New Opportunity,1,Open,0
Hernandez Construction,2016-03-10 00:00:00.0,2016-05-31 00:00:00.0,3440.0000,0,100,0.0000,2016-03-08 09:50:27.887,2016-04-13 00:00:00.0,,0.0000,0.0000,1,0,Ft. Lauderdale,13,33301,2,12483,005-Contract Out For Signature,5,Pending,0
Metric Environmental - Shrewsberry spin out company,,2016-03-05 00:00:00.0,1880.0000,100,0,0.0000,2016-03-04 14:31:45.6,,,0.0000,0.0000,2,0,46256,19,,2,7,006-Signed MSA,2,Closed/Won,0
"Composite Cooling Solutions, LP",2016-03-04 00:00:00.0,,4000.0000,0,0,0.0000,2016-03-04 12:22:03.19,,,0.0000,0.0000,1,0,,48,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Sphere-E,2016-03-30 00:00:00.0,2016-05-30 00:00:00.0,4000.0000,0,0,0.0000,2016-03-04 11:39:21.597,2016-03-08 00:00:00.0,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Arkel Constructors,2016-03-03 00:00:00.0,2016-05-30 00:00:00.0,3000.0000,0,0,0.0000,2016-03-03 17:55:41.483,,,0.0000,0.0000,1,0,Baton Rouge,22,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Forrec Ltd.,2016-03-10 00:00:00.0,,0.0000,0,0,0.0000,2016-03-03 16:19:15.857,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
"GLOBAL SANCHEZ, INC",,,0.0000,0,0,0.0000,2016-03-03 14:53:45.97,,,0.0000,0.0000,1,0,,0,,2,12484,009-Nurture,1,Open,0
"Green Building Services, Inc.",,,0.0000,0,0,0.0000,2016-03-03 12:35:26.03,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
Gray Construction,,,0.0000,0,0,0.0000,2016-03-03 11:14:40.637,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
Duplantis Design Group Upsell,,2016-03-16 00:00:00.0,4860.0000,100,0,0.0000,2016-03-03 10:55:55.637,,,0.0000,0.0000,2,1,Thibodaux,22,70301,2,7,006-Signed MSA,2,Closed/Won,0
Rudolph Libbe (663) CGC/Cosential Financial Data Connector [NEW 2016],,2016-05-30 00:00:00.0,1700.0000,80,0,0.0000,2016-03-03 10:05:02.787,,,0.0000,0.0000,1,1,Walbridge,39,43465,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
Ridgemont Commercial Construction,2016-03-30 00:00:00.0,2016-04-08 00:00:00.0,4195.0000,100,0,0.0000,2016-03-01 11:07:09.463,2016-03-18 00:00:00.0,2016-04-08 00:00:00.0,0.0000,0.0000,2,0,Irving,48,,2,7,006-Signed MSA,2,Closed/Won,0
Hord Coplan Macht Upsell,,2016-04-08 00:00:00.0,3600.0000,100,0,0.0000,2016-03-01 10:06:38.097,,,0.0000,0.0000,2,1,Baltimore,24,21202,2,7,006-Signed MSA,2,Closed/Won,0
Sky Blue Builders,2016-02-29 00:00:00.0,2016-04-07 00:00:00.0,4160.0000,100,0,0.0000,2016-02-29 11:06:29.777,2016-03-02 00:00:00.0,2016-03-29 00:00:00.0,0.0000,0.0000,2,0,Centennial,9,,2,7,006-Signed MSA,2,Closed/Won,0
"Plath & Company, Inc",2016-02-29 00:00:00.0,2016-03-18 00:00:00.0,7080.0000,100,0,0.0000,2016-02-29 09:27:13.977,2016-03-09 00:00:00.0,,0.0000,0.0000,2,0,San Rafael,8,,2,7,006-Signed MSA,2,Closed/Won,0
"David Boland, Inc.",2016-05-16 00:00:00.0,2016-06-30 00:00:00.0,0.0000,0,100,0.0000,2016-02-29 09:27:13.303,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
H.C. Pody,2016-03-15 00:00:00.0,2016-03-11 00:00:00.0,4300.0000,100,0,0.0000,2016-02-29 09:10:10.52,2016-02-29 00:00:00.0,,0.0000,0.0000,2,0,,42,,2,7,006-Signed MSA,2,Closed/Won,0
Jeffrey DeMure + Associeates Architects Planners,2016-02-29 00:00:00.0,2016-06-30 00:00:00.0,5000.0000,0,100,0.0000,2016-02-26 17:16:09.863,2016-03-22 00:00:00.0,,0.0000,0.0000,1,0,Granite Bay,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
"Cambridge Companies, Inc.",2016-03-30 00:00:00.0,2016-06-30 00:00:00.0,5000.0000,0,100,0.0000,2016-02-26 15:25:52.407,2016-05-09 00:00:00.0,,0.0000,0.0000,1,0,Griffith,19,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Vannoy Construction,2016-02-26 00:00:00.0,2016-07-29 00:00:00.0,8640.0000,80,0,0.0000,2016-02-25 15:23:43.693,2016-03-11 00:00:00.0,,0.0000,0.0000,1,0,Charlotte,31,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
di Domenico + Partners,2016-02-26 00:00:00.0,2016-06-30 00:00:00.0,5760.0000,0,100,0.0000,2016-02-25 11:08:14.553,2016-03-10 00:00:00.0,,0.0000,0.0000,1,0,New York,38,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
New England Specialty Concrete,2016-02-29 00:00:00.0,2016-03-16 00:00:00.0,3000.0000,100,0,0.0000,2016-02-25 10:55:44.167,2016-03-02 00:00:00.0,,0.0000,0.0000,2,0,Salisbury,23,,2,7,006-Signed MSA,2,Closed/Won,0
"Ragnar Benson Construction, LLC",2016-02-26 00:00:00.0,2016-05-03 00:00:00.0,9425.0000,0,100,0.0000,2016-02-24 17:39:31.687,2016-03-10 00:00:00.0,,0.0000,0.0000,2,0,Park Ridge,18,60068,2,7,006-Signed MSA,2,Closed/Won,0
Chandos Construction Upsell,,2016-04-19 00:00:00.0,600.0000,100,0,0.0000,2016-02-24 10:59:42.467,,,0.0000,0.0000,2,0,Edmonton,68,T6H 2L4,3,7,006-Signed MSA,2,Closed/Won,0
"PKF-Mark III, Inc.",2016-04-29 00:00:00.0,2016-04-05 00:00:00.0,3400.0000,100,0,0.0000,2016-02-24 10:37:48.45,2016-02-29 00:00:00.0,,0.0000,0.0000,2,0,Newtown,42,,2,7,006-Signed MSA,2,Closed/Won,0
Aerotech Mapping Inc.,2016-02-23 00:00:00.0,2016-03-07 00:00:00.0,7880.0000,100,0,0.0000,2016-02-23 19:18:06.567,,,0.0000,0.0000,2,0,Las Vegas,37,89117,2,7,006-Signed MSA,2,Closed/Won,0
Cleary Zimmermann Engineers,2016-02-26 00:00:00.0,2016-04-20 00:00:00.0,5920.0000,0,100,0.0000,2016-02-23 15:07:43.273,2016-03-29 00:00:00.0,,0.0000,0.0000,2,0,San Antonio,48,,2,7,006-Signed MSA,2,Closed/Won,0
"Teichert & Son, Inc.",2016-02-29 00:00:00.0,2016-06-30 00:00:00.0,10000.0000,0,100,0.0000,2016-02-23 14:10:39.09,2016-03-01 00:00:00.0,,0.0000,0.0000,1,0,Sacramento,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Brandt,2016-02-29 00:00:00.0,2016-05-31 00:00:00.0,0.0000,0,0,0.0000,2016-02-23 12:08:24.917,2016-04-19 00:00:00.0,,0.0000,0.0000,1,0,Schertz,48,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Earth Engineering,,,0.0000,0,0,0.0000,2016-02-23 11:29:57.753,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
McCownGordon Construction,2016-02-23 00:00:00.0,2016-03-02 00:00:00.0,13400.0000,100,0,0.0000,2016-02-23 10:49:50.167,2016-02-26 00:00:00.0,,0.0000,0.0000,2,0,,0,,2,7,006-Signed MSA,2,Closed/Won,0
E&C Engineers & Consultants,,,0.0000,0,0,0.0000,2016-02-23 10:08:14.607,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
level 3 construction,2016-02-24 00:00:00.0,,4000.0000,0,0,0.0000,2016-02-22 18:00:22.743,,,0.0000,0.0000,1,0,Carlsbad,8,,2,12481,003-Demo Complete/Evaluating,1,Open,0
CPI Group,,,0.0000,0,0,0.0000,2016-02-22 15:00:44.407,,,0.0000,0.0000,1,0,Greenwood Village,9,,2,12479,001- New Opportunity,1,Open,0
Patrick Engineering,2016-02-23 00:00:00.0,2016-08-31 00:00:00.0,5000.0000,0,0,0.0000,2016-02-22 14:47:07.75,2016-03-11 00:00:00.0,,0.0000,0.0000,1,0,,18,,2,12481,003-Demo Complete/Evaluating,1,Open,0
iA-ROBOTICS,,2016-02-22 17:28:29.54,0.0000,0,0,0.0000,2016-02-22 13:06:46.57,,,0.0000,0.0000,2,0,Murrieta,8,,2,12,09-No Go - not qualified,4,Closed,0
DESMAN Associates,,,0.0000,0,0,0.0000,2016-02-22 11:28:03.57,,,0.0000,0.0000,1,0,,39,,2,12484,009-Nurture,1,Open,0
"Diggs Construction, LLC",2016-03-01 00:00:00.0,,0.0000,0,0,0.0000,2016-02-22 11:26:03.12,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Cyntergy AEC,2016-02-23 00:00:00.0,2016-06-30 00:00:00.0,4500.0000,0,100,0.0000,2016-02-19 17:04:22.76,2016-03-01 00:00:00.0,,0.0000,0.0000,1,0,Tulsa,40,,2,12481,003-Demo Complete/Evaluating,1,Open,0
"A-1 Engineering, LLC",,2016-03-01 22:16:36.51,0.0000,0,0,0.0000,2016-02-19 13:09:39.91,,,0.0000,0.0000,2,0,,0,,2,12,09-No Go - not qualified,4,Closed,0
Jaster-Quintanilla (145) Deltek/Cosential Financial Data Connector [NEW 2016],,2016-04-18 00:00:00.0,1500.0000,100,0,0.0000,2016-02-19 12:40:33.603,,,0.0000,0.0000,2,1,Austin,48,78703,2,7,006-Signed MSA,2,Closed/Won,0
Architects Alaska,2016-02-26 00:00:00.0,2016-06-30 00:00:00.0,9280.0000,0,100,0.0000,2016-02-18 15:47:22.117,2016-02-22 00:00:00.0,,0.0000,0.0000,1,0,Anchorage,4,,2,12482,004-Proposal Sent/Reference Checks,1,Open,0
"CEI Engineering Associates, Inc.",2016-02-28 00:00:00.0,2016-05-31 00:00:00.0,10000.0000,0,100,0.0000,2016-02-18 09:39:34.89,2016-02-24 00:00:00.0,2016-03-17 00:00:00.0,0.0000,0.0000,1,0,Bentonville,6,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Converse Consultants,,,0.0000,0,0,0.0000,2016-02-17 16:44:48.81,,,0.0000,0.0000,1,0,,0,,2,12479,001- New Opportunity,1,Open,0
"Ascent Environmental, Inc.",2016-03-08 00:00:00.0,2016-08-31 00:00:00.0,0.0000,0,0,0.0000,2016-02-17 11:25:01.537,,,0.0000,0.0000,1,0,,0,,2,12480,002- Qualified Opp/Demo Set,1,Open,0
Mystery Project #22,,,0.0000,0,0,0.0000,2016-02-16 16:20:19.617,,,0.0000,0.0000,1,0,,,,2,12479,001- New Opportunity,1,Open,0
Desert Island Hut & Fire Pit,,,100000.0000,0,100,0.0000,2016-02-16 16:12:13.303,,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,1
"Crawford, Murphy & Tilly",2016-04-29 00:00:00.0,2016-05-30 00:00:00.0,30000.0000,0,0,0.0000,2016-02-16 15:48:03.763,2016-02-17 00:00:00.0,,0.0000,0.0000,1,0,,0,,2,12481,003-Demo Complete/Evaluating,1,Open,0
CSI Electrical,2016-02-16 00:00:00.0,2016-03-30 00:00:00.0,28450.0000,100,0,0.0000,2016-02-16 13:20:31.59,2016-02-16 00:00:00.0,,0.0000,0.0000,2,0,Santa Fe Springs,8,,2,7,006-Signed MSA,2,Closed/Won,0
CSI Electrical,,2016-03-01 00:00:00.0,0.0000,0,0,0.0000,2016-02-16 11:56:14.597,,,0.0000,0.0000,2,0,Santa Fe Springs,8,,2,6416,0010-Duplicate Opportunity,4,Closed,0
Cardno ( Pilot),2016-02-16 00:00:00.0,2016-04-18 00:00:00.0,10000.0000,0,100,0.0000,2016-02-16 11:32:05.19,2016-02-22 00:00:00.0,2016-04-07 00:00:00.0,0.0000,0.0000,2,0,Portland,41,,2,7,006-Signed MSA,2,Closed/Won,0
Construction Engineers,2016-02-16 00:00:00.0,2016-03-04 11:37:55.067,0.0000,0,0,0.0000,2016-02-16 09:50:09.593,2016-02-19 00:00:00.0,,0.0000,0.0000,2,0,Grand Forks,32,,2,12,09-No Go - not qualified,4,Closed,0
Nickle Electrical Co.,2016-02-18 00:00:00.0,2016-05-30 00:00:00.0,6000.0000,0,0,0.0000,2016-02-15 15:26:54.597,,,0.0000,0.0000,1,0,Newark,12,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Sazan Group,2016-02-15 00:00:00.0,2016-06-30 00:00:00.0,8000.0000,0,0,0.0000,2016-02-15 14:48:17.65,2016-02-18 00:00:00.0,,0.0000,0.0000,1,0,Seattle,52,,2,12481,003-Demo Complete/Evaluating,1,Open,0
DPS,2016-02-15 00:00:00.0,,0.0000,0,0,0.0000,2016-02-15 10:58:02.833,,,0.0000,0.0000,1,0,,7,,2,12479,001- New Opportunity,1,Open,0
Broccolini,2016-02-12 00:00:00.0,2016-05-31 00:00:00.0,5000.0000,0,0,0.0000,2016-02-12 09:48:22.413,2016-02-26 00:00:00.0,,0.0000,0.0000,1,0,,1369,,2,12481,003-Demo Complete/Evaluating,1,Open,0
Raymond Engineering,2016-02-11 00:00:00.0,2016-04-27 00:00:00.0,6660.0000,100,100,0.0000,2016-02-11 20:25:22.653,2016-02-19 00:00:00.0,,0.0000,0.0000,2,1,Conyers,14,30094,2,7,006-Signed MSA,2,Closed/Won,0
Brexton Construction LLC,,,0.0000,0,100,0.0000,2016-02-11 17:15:56.36,,,0.0000,0.0000,1,0,,0,,2,12484,009-Nurture,1,Open,0
Ehret Construction Company,2016-02-11 00:00:00.0,2016-06-30 00:00:00.0,4680.0000,0,100,0.0000,2016-02-11 17:07:29.163,,2016-02-12 00:00:00.0,0.0000,0.0000,1,0,MT. Laurel,35,,2,12479,001- New Opportunity,1,Open,0
SPEC service,2016-02-11 00:00:00.0,2016-05-31 00:00:00.0,27000.0000,90,100,0.0000,2016-02-11 14:42:33.867,2016-02-17 00:00:00.0,,0.0000,0.0000,1,0,,8,,2,12483,005-Contract Out For Signature,5,Pending,0
